 Element ID, Tensor(Element Stresses (2D & 3D)),
22536,2.767E-01 5.548E+01 1.101E+01 3.528E+00 1.545E+01 -4.467E-01 ,
22537,-2.472E+00 -6.183E+00 -2.838E+01 2.556E-01 1.418E+01 2.741E+00 ,
22538,8.862E+00 7.567E+01 5.246E+00 7.679E-01 1.486E+01 -2.032E+00 ,
22539,1.576E+00 -1.771E+01 -2.786E+00 -1.571E-01 1.318E+01 -3.907E-01 ,
22540,2.714E+00 7.457E+01 2.835E+00 2.148E+00 8.326E+00 -3.508E-01 ,
22541,6.326E+00 5.156E+01 3.788E+00 7.116E-01 8.944E+00 2.371E+00 ,
22542,5.890E-01 -4.250E+01 1.368E+00 -2.254E+00 5.959E+00 -1.951E-01 ,
22543,2.970E-01 -4.272E+01 7.123E-01 -3.930E+00 6.259E+00 8.316E-01 ,
22544,2.537E+00 -5.670E+01 1.989E+00 -4.383E+00 6.451E+00 -5.753E-01 ,
22545,-3.234E+00 -5.301E+01 -3.749E+00 -2.107E+00 2.655E+01 -1.230E+00 ,
22546,-1.554E+00 -1.046E+01 1.894E+00 -8.150E+00 1.873E+01 -5.928E+00 ,
22547,-4.302E+01 -1.192E+02 -2.411E+01 -1.327E+01 2.480E+01 3.667E+00 ,
22548,2.179E+01 1.081E+02 6.635E+00 1.698E+00 1.189E+01 9.852E-02 ,
22549,-5.093E+00 -1.870E+00 -8.343E+00 -2.910E-01 2.116E+01 2.454E+00 ,
22550,2.814E+00 6.522E+01 1.920E+00 3.492E-01 7.613E-01 2.363E+00 ,
22551,2.662E+00 2.351E+01 -2.194E+00 3.507E+00 1.270E+01 -1.358E-01 ,
22552,1.230E+00 3.226E+01 2.325E+00 -8.424E-01 6.311E+00 1.243E-02 ,
22553,-2.095E-01 -1.547E+01 3.956E+00 4.906E-02 3.140E+01 2.085E+00 ,
22554,-9.987E-01 -5.889E+01 -2.522E+00 6.922E-01 2.085E+01 -4.010E-01 ,
22555,1.290E+01 7.606E+01 8.088E+00 1.023E+00 -2.267E-01 2.136E-01 ,
22556,3.021E-01 -5.758E+00 -5.652E+00 -9.540E-01 8.315E+00 -6.501E-01 ,
22557,3.359E+00 9.607E+00 3.757E+00 1.595E-02 1.804E+01 3.343E-01 ,
22558,-5.313E+00 -6.432E+01 -6.787E+00 3.821E+00 2.155E+01 1.132E+00 ,
22559,-9.398E+00 -6.662E+01 -3.402E+00 8.341E-01 2.205E+01 7.598E-01 ,
22560,3.231E-01 -4.698E+01 6.031E-01 1.653E+00 1.910E+01 -2.003E-01 ,
22561,-1.413E+01 -3.661E+01 -1.509E+01 -9.362E-01 2.597E+01 -2.902E-01 ,
22562,3.193E+00 -9.441E+00 -4.376E+01 -1.561E+01 2.762E+01 9.247E+00 ,
22563,1.761E+01 8.257E+01 3.981E-01 -2.575E+00 -8.838E-01 -5.825E-01 ,
22564,-1.162E+00 -1.067E+01 -1.149E+01 2.074E+00 3.221E+01 7.489E-01 ,
22565,5.669E-01 -4.062E+01 -9.766E-01 -1.719E+00 7.025E+00 4.814E-01 ,
22566,1.479E-01 -4.286E+01 3.656E+00 -9.313E-01 2.513E+01 2.459E-01 ,
22567,1.233E+00 -7.407E+00 -1.101E+01 3.370E-01 2.348E+01 1.993E-01 ,
22568,-1.605E+00 -4.242E-02 -5.047E+00 1.941E+00 2.327E+01 9.005E-01 ,
22569,-8.381E-01 -4.681E+01 2.028E+00 9.242E-01 1.530E+01 -7.518E-02 ,
22570,3.037E+00 2.232E+01 8.494E+00 2.262E+00 2.637E+01 -3.210E+00 ,
22571,-5.174E-01 -4.214E+00 3.123E+00 -5.270E-01 3.123E+01 1.255E+00 ,
22572,-2.158E+00 4.951E+01 -3.774E+00 -2.553E-01 1.319E+01 -1.235E-01 ,
22573,-1.070E+01 -3.524E+01 -1.189E+01 8.345E-01 2.805E+01 1.171E+00 ,
22574,4.742E-01 -2.574E+00 -2.239E+01 -7.383E-01 1.612E+01 1.742E+00 ,
22575,1.595E+01 6.172E+01 1.132E+01 3.011E-01 2.504E+01 -1.289E+00 ,
22576,2.592E+00 2.524E+01 6.120E+00 2.940E+00 2.431E+01 -7.584E-01 ,
22577,7.768E+00 7.577E+01 1.265E+00 -4.283E-01 6.965E+00 1.361E-01 ,
22578,-1.696E+00 -6.564E+00 -1.863E+00 -6.580E-01 3.162E+01 1.724E+00 ,
22579,4.494E-01 -4.113E+01 1.000E+00 6.714E-01 2.540E+01 -1.679E+00 ,
22580,-4.523E-01 -4.566E-01 3.198E+00 -1.167E-01 1.749E+01 -9.289E-01 ,
22581,8.892E+00 8.123E+01 4.431E+00 1.504E+00 6.404E+00 9.003E-01 ,
22582,2.516E-01 -1.344E+01 -8.660E+00 -1.128E+00 3.985E+01 9.730E-02 ,
22583,-6.485E+00 -6.445E+01 -1.773E+01 -1.260E+01 1.616E+01 -6.838E-01 ,
22584,-2.002E+01 -9.674E+00 -1.420E+02 1.735E+00 1.411E+01 1.686E+00 ,
22585,1.876E+00 -3.127E+01 4.126E+00 -4.090E-01 2.649E+01 -1.067E+00 ,
22586,2.005E+00 3.671E+01 7.084E+00 -7.465E-01 2.356E+01 5.492E-01 ,
22587,4.945E+00 -2.597E+00 -7.440E-01 -3.722E-01 1.167E+00 -4.555E-01 ,
22588,-1.991E+01 -8.139E+01 -1.011E+01 2.648E+00 2.504E+01 -1.537E+00 ,
22589,3.466E+00 -4.861E+00 -7.664E+00 -3.812E-01 5.296E+00 2.616E-01 ,
22590,9.112E-01 -4.076E+01 -8.849E-01 -3.567E+00 5.606E+00 6.016E-01 ,
22591,9.635E-01 -8.041E+00 -1.792E+01 7.958E-01 1.778E+01 1.729E+00 ,
22592,2.309E+00 2.065E+01 7.783E+00 -2.467E+00 2.199E+01 1.808E+00 ,
22593,-1.705E+00 -6.987E+00 4.293E+00 1.079E+00 3.089E+01 -7.334E-01 ,
22594,-1.978E+00 -4.232E+01 -3.546E+00 8.382E-01 3.113E+01 -2.876E+00 ,
22595,3.345E+00 6.944E+01 -8.599E-01 2.317E+00 1.401E+01 -2.053E+00 ,
22596,-1.950E+01 -7.142E+01 -1.623E+01 -4.168E-01 2.516E+01 3.129E+00 ,
22597,1.211E+01 6.676E+01 6.520E+00 5.958E+00 2.193E+01 -5.090E-01 ,
22598,-9.658E+00 -1.228E+01 -7.921E+01 3.658E-01 5.026E+01 1.611E+00 ,
22599,-1.867E+00 -1.242E+01 2.684E+00 -1.125E+00 3.181E+01 9.701E-01 ,
22600,-2.400E+00 -2.808E+01 -9.872E+00 -1.213E+00 2.622E+01 -1.242E+00 ,
22601,-1.581E-01 -2.190E+00 4.652E-02 1.188E-01 3.013E+01 1.892E+00 ,
22602,2.247E+00 -3.274E+01 2.957E+00 2.467E+00 1.864E+01 -5.505E-01 ,
22603,-7.975E-01 -8.845E+00 5.042E+00 5.061E-01 3.371E+01 -2.545E+00 ,
22604,-2.308E+01 -8.927E+01 -2.445E+01 -9.603E+00 2.740E+01 -1.371E+00 ,
22605,-1.708E-01 2.403E+00 -5.611E+01 1.786E+00 1.046E+01 -1.383E+00 ,
22606,9.340E+00 -1.176E+01 5.804E+00 6.266E+00 1.333E+01 -8.440E+00 ,
22607,1.615E+00 3.459E+01 2.851E+00 -2.501E+00 6.516E+00 -2.651E+00 ,
22608,-2.593E+00 -9.855E+00 -3.092E-01 1.479E+00 2.145E+01 1.852E+00 ,
22609,-1.251E+01 -8.058E+01 -7.030E+00 -3.049E+00 2.340E+01 -1.476E+00 ,
22610,1.676E+01 8.959E+01 1.476E+01 6.505E+00 1.594E+01 -1.999E+00 ,
22611,-3.325E+00 -1.919E+01 -1.235E+01 -4.646E-01 3.113E+01 -5.877E-01 ,
22612,4.525E-01 -6.616E+00 -5.438E+00 3.826E-01 3.749E+01 8.830E-01 ,
22613,-1.931E+01 -1.017E+02 -4.264E+00 2.935E+00 4.042E+00 9.225E-01 ,
22614,3.406E+01 8.563E+01 1.107E+01 -1.320E+01 1.483E+00 -1.057E-01 ,
22615,-1.012E+01 -4.726E+01 -1.477E+01 -5.415E+00 2.572E+01 -1.373E+00 ,
22616,2.771E+00 -2.809E+01 2.675E+00 -3.314E+00 1.898E+01 1.060E+00 ,
22617,-1.562E+01 -7.714E+01 -9.087E+00 -2.094E+00 2.550E+01 -1.729E-01 ,
22618,-4.706E+00 -6.427E+01 -4.003E+00 -8.061E-01 2.109E+01 -8.427E-01 ,
22619,-9.147E+00 -7.933E+01 -1.636E+01 1.510E+01 1.884E+01 -6.323E-01 ,
22620,3.726E+00 -1.517E+00 -4.518E+00 -8.401E-01 3.996E+00 -9.490E-01 ,
22621,4.320E+00 2.357E+01 9.171E+00 -3.713E+00 1.855E+01 2.678E+00 ,
22622,-9.871E-01 -7.633E+00 -1.673E+01 8.256E-01 1.700E+01 1.679E+00 ,
22623,1.202E+00 -1.719E+01 -9.185E-01 -5.602E-01 3.560E+01 1.368E+00 ,
22624,1.355E+00 -4.575E+00 -1.299E+00 -1.138E+00 2.405E+01 1.593E+00 ,
22625,-1.288E-01 1.148E+01 4.679E+00 -8.302E-01 2.394E+01 1.282E+00 ,
22626,2.938E+00 1.533E+01 6.404E+00 3.415E+00 1.632E+01 -3.653E-01 ,
22627,-6.709E-01 3.340E+00 2.683E+00 4.032E-01 2.115E+01 2.055E+00 ,
22628,1.421E+01 2.108E+01 -3.852E+01 1.118E+01 5.367E+01 -1.247E+01 ,
22629,3.949E-01 -3.010E+01 -1.973E+00 5.803E-01 1.222E+01 8.164E-02 ,
22630,-5.810E-01 -2.495E+00 3.004E-01 1.740E-02 2.319E+01 2.830E-01 ,
22631,3.050E-01 -3.801E+01 2.645E-01 -1.376E+00 2.083E+01 -3.716E-02 ,
22632,-1.225E+01 -3.483E+01 -1.436E+01 -2.268E+00 2.568E+01 -5.447E-01 ,
22633,5.262E+00 1.130E+01 7.271E+00 3.533E-01 2.633E+01 -3.414E-01 ,
22634,-1.553E+01 -4.810E+01 -1.701E+01 -1.088E+00 2.533E+01 -2.337E-01 ,
22635,1.047E+00 -5.201E-01 -1.034E+01 4.623E-01 4.938E+00 3.347E+00 ,
22636,2.133E+00 -3.623E+00 -9.276E+00 -1.866E-01 8.168E+00 2.070E+00 ,
22637,-9.187E+00 -5.730E+01 -5.671E+00 4.436E-01 2.440E+01 3.633E-01 ,
22638,1.883E-01 -2.941E+01 -3.095E+00 8.077E-01 2.759E+01 -2.527E+00 ,
22639,5.219E+00 -1.812E+00 1.182E-01 2.598E-01 2.514E+00 1.548E-01 ,
22640,-5.235E+00 -2.494E+01 -4.673E+01 7.456E+00 5.027E+01 9.296E-01 ,
22641,1.963E+00 -9.131E+00 -2.034E+01 5.088E-01 2.982E+01 4.428E-01 ,
22642,1.014E+00 2.170E+01 8.637E+00 2.276E+00 1.847E+01 -1.187E+00 ,
22643,-3.640E+00 -5.204E+01 -1.468E+00 -4.092E+00 5.876E+00 4.227E-01 ,
22644,-1.874E+01 -7.806E+01 -1.303E+01 4.665E+00 2.769E+01 -2.922E-01 ,
22645,2.580E+01 8.272E+01 1.487E+01 1.079E+01 1.795E+01 -4.847E-02 ,
22646,1.197E+01 3.831E+01 1.520E+01 -2.073E+00 1.377E+00 -3.120E+00 ,
22647,3.622E-01 3.424E+01 3.583E+00 1.239E+00 1.572E+01 -2.149E-01 ,
22648,8.436E-02 5.752E+01 2.277E+00 4.988E-01 1.326E+01 1.874E+00 ,
22649,-5.723E+00 -7.169E+00 -8.216E+01 1.033E+00 3.270E+01 1.614E-01 ,
22650,1.356E+00 -2.304E+01 9.701E-01 -1.395E+00 2.601E+01 7.648E-01 ,
22651,-4.625E-01 -4.765E+01 7.023E-01 6.524E-02 1.432E+01 -1.952E-01 ,
22652,9.420E-01 -3.717E+01 1.380E+00 -2.714E+00 1.644E+01 1.060E-01 ,
22653,-6.033E-01 -1.941E+01 -9.706E-01 6.941E-01 3.756E+01 1.786E-01 ,
22654,1.273E+01 9.143E+01 3.266E+00 6.032E-01 9.534E+00 -2.479E-01 ,
22655,3.052E-01 -2.503E+00 -1.525E+01 -3.579E-01 1.122E+01 -1.278E+00 ,
22656,-2.513E+00 -8.186E+00 -4.262E+00 1.110E+01 1.525E+01 1.874E+00 ,
22657,1.026E-01 -3.869E+01 -2.101E-01 1.211E+00 2.677E+01 -1.011E+00 ,
22658,-2.260E-01 3.223E+01 4.408E+00 -1.616E+00 9.507E+00 -2.335E+00 ,
22659,-1.408E+00 -2.832E+01 -2.883E+00 -1.611E+00 2.690E+01 -3.189E-01 ,
22660,-1.310E+00 -1.350E+01 -1.173E+00 -5.028E-02 3.817E+01 -7.000E-01 ,
22661,-2.777E+00 -6.001E+01 1.468E+00 -4.057E-01 1.261E+01 -5.339E-01 ,
22662,1.224E+01 4.012E+01 8.000E+00 -3.459E+00 2.322E+00 -4.901E-01 ,
22663,2.140E+00 7.236E+01 -7.999E-01 -2.139E+00 8.471E+00 9.583E-01 ,
22664,-1.401E+00 -3.919E+01 -1.649E+00 -3.176E+00 1.764E+01 1.497E+00 ,
22665,3.461E+00 2.111E+01 3.786E+00 1.266E+00 2.723E+01 -2.168E+00 ,
22666,5.102E+00 7.328E+01 3.902E+00 1.588E+00 1.323E+01 -3.893E-01 ,
22667,-9.723E-01 -1.821E+01 4.230E+00 -3.985E-01 2.819E+01 1.681E+00 ,
22668,5.076E+00 1.361E+01 8.492E+00 9.342E-01 2.298E+01 -1.081E+00 ,
22669,-3.650E+00 -1.447E+01 -2.237E+01 5.088E+00 4.018E+01 1.923E+00 ,
22670,-2.868E+00 -3.087E+01 -2.082E+01 9.391E+00 3.098E+01 1.717E+00 ,
22671,6.191E-03 -1.025E+01 -3.674E+00 1.182E+00 3.577E+01 2.099E+00 ,
22672,2.734E+00 6.857E+01 -9.213E-01 -7.343E-01 5.770E+00 -5.060E-01 ,
22673,1.120E+00 -5.416E-01 -1.449E+01 -1.453E-01 4.536E+00 -1.255E+00 ,
22674,3.767E+00 9.960E+00 1.853E+00 -2.560E+00 2.690E+01 9.783E-01 ,
22675,3.866E-01 -2.647E+00 -2.367E+00 9.773E-02 3.228E+00 -3.068E-01 ,
22676,-1.065E+01 -7.529E+01 -9.225E+00 -9.644E-02 2.420E+01 2.607E+00 ,
22677,6.590E+00 2.901E+01 1.176E+01 -3.558E+00 2.094E+01 -4.610E-01 ,
22678,6.023E+00 -3.251E-01 -2.646E-03 -1.859E-01 4.847E-01 4.435E-01 ,
22679,-1.344E+01 -5.645E+01 -9.229E+00 -1.552E+00 2.754E+01 -3.014E-01 ,
22680,3.168E+00 2.099E+01 -4.631E+00 -6.163E+00 1.354E+01 6.990E-01 ,
22681,-9.125E+00 -4.917E+01 -5.911E+00 -5.665E-01 2.971E+01 5.300E-01 ,
22682,-1.061E+00 -3.306E+00 2.121E+00 -1.092E+00 2.166E+01 -3.850E+00 ,
22683,-2.012E+00 -1.730E+01 2.125E-01 -1.252E+00 3.506E+01 9.585E-01 ,
22684,9.021E-01 6.161E+01 3.352E+00 -1.059E+00 1.351E+01 8.027E-01 ,
22685,-1.791E+00 -3.007E+01 -2.828E+00 -1.782E+00 2.917E+01 3.888E-01 ,
22686,-2.634E+01 -8.557E+01 -2.395E+01 1.810E+01 1.910E+01 3.381E+00 ,
22687,4.789E+00 8.039E+01 -9.161E-01 -2.170E+00 3.022E-01 1.372E-02 ,
22688,-1.446E+00 -1.673E+01 4.867E+00 -7.659E-01 3.420E+01 7.305E-01 ,
22689,-1.562E+01 -6.102E+01 -1.236E+01 -1.324E+00 3.027E+01 -3.248E-02 ,
22690,-8.353E+00 -6.198E+01 -1.909E+00 8.863E-01 1.956E+01 -2.749E-01 ,
22691,-1.928E+01 -6.512E+01 -1.661E+01 -6.945E+00 2.568E+01 1.169E+00 ,
22692,-2.910E-01 8.211E+01 4.135E+00 -2.697E+00 1.776E+01 4.651E-01 ,
22693,-6.730E+00 -1.542E+01 -5.237E+01 9.730E-01 3.578E+01 -2.500E+00 ,
22694,6.842E+00 6.444E+01 -4.774E+00 -5.839E+00 -4.858E+00 -8.521E-01 ,
22695,4.221E+00 1.148E+00 -2.592E+01 -3.037E-01 5.550E+00 -1.129E+00 ,
22696,4.853E+00 8.048E+01 1.725E+00 -2.287E+00 6.325E+00 2.166E-01 ,
22697,-5.307E+00 -1.093E+01 -5.843E+01 -7.540E-01 3.381E+01 8.145E-01 ,
22698,2.006E-01 -2.906E+01 1.026E+00 -8.739E-01 3.188E+01 2.570E+00 ,
22699,3.296E+00 1.595E+01 1.153E-01 1.442E+00 2.386E+01 -4.581E-01 ,
22700,-1.998E+00 2.408E+00 -5.672E+01 -1.371E+00 3.614E+01 -1.879E+00 ,
22701,2.526E+01 8.011E+01 1.603E+01 1.366E+00 2.268E+01 -1.509E+00 ,
22702,-1.033E+01 -8.345E+01 -7.805E+00 -3.563E+00 1.976E+01 -1.766E+00 ,
22703,-2.620E+00 7.281E+01 -1.790E+00 -2.039E-02 3.894E+00 1.549E+00 ,
22704,2.179E+01 8.550E+01 1.096E+01 2.690E+00 2.128E+01 1.533E+00 ,
22705,2.290E+01 6.543E+01 1.197E+00 -6.225E+00 -8.473E+00 2.060E+00 ,
22706,-1.210E+01 -5.161E+01 -7.429E+00 5.119E-01 3.024E+01 -2.337E-01 ,
22707,9.294E-01 -4.064E+01 2.662E+00 8.195E-01 2.042E+01 -1.295E+00 ,
22708,8.839E+00 3.346E+01 1.149E+01 3.037E+00 2.009E+01 -1.617E+00 ,
22709,2.529E+00 5.777E+01 -6.127E-01 -1.422E+00 5.505E-01 -2.678E-01 ,
22710,-1.036E+01 -4.763E+00 -9.553E+01 -2.235E+00 3.496E+01 -5.657E+00 ,
22711,7.581E+01 1.769E+02 7.581E+01 -2.040E+01 4.045E+01 0.000E+00 ,
22712,1.243E+00 1.961E+01 5.817E+00 -9.133E-01 2.136E+01 3.786E+00 ,
22713,-2.180E+00 -2.804E+00 -2.348E+00 -1.077E+00 2.796E+01 1.464E+00 ,
22714,1.510E+00 -4.414E+00 -3.546E-02 -6.400E-01 5.466E+00 -7.106E-03 ,
22715,1.193E+01 5.850E+01 1.426E+01 6.915E+00 1.649E+01 -4.762E+00 ,
22716,-8.419E+00 -2.656E+01 -8.858E+00 -2.277E+00 2.713E+01 -1.580E-01 ,
22717,-3.289E-01 -2.689E+01 -4.044E+00 -2.291E+00 2.096E+01 5.660E-02 ,
22718,4.518E+00 -7.240E-01 -2.401E+00 4.696E-02 5.179E-02 -9.158E-01 ,
22719,2.316E+00 1.106E+00 -2.814E+01 6.078E-01 1.546E+01 -2.751E+00 ,
22720,1.872E+00 -7.087E+00 8.110E+00 1.706E+00 2.836E+01 -3.840E+00 ,
22721,-6.546E+00 -1.569E+01 -4.212E+01 2.125E-01 3.933E+01 2.744E-01 ,
22722,-9.115E-01 -1.464E+01 -1.958E+01 -4.825E-01 3.109E+01 9.690E-03 ,
22723,4.530E+00 5.962E+01 7.923E+00 1.633E-01 1.866E+01 7.223E-01 ,
22724,1.750E-01 -1.131E+01 -2.880E+01 -3.418E-03 3.898E+01 1.416E+00 ,
22725,4.126E+00 1.985E+01 8.738E+00 -3.393E+00 2.158E+01 -8.540E-01 ,
22726,8.130E-01 2.238E+01 9.681E+00 2.386E+00 2.097E+01 -9.506E-01 ,
22727,-1.027E+01 -3.293E+01 -1.006E+01 1.838E+00 2.581E+01 3.917E-01 ,
22728,9.086E-01 5.015E+01 1.833E+00 3.287E+00 1.929E+01 -2.258E+00 ,
22729,2.858E+00 -6.557E+00 -1.189E+01 4.349E-01 1.046E+01 2.818E-02 ,
22730,6.055E+00 4.831E+01 7.201E+00 6.014E-01 2.096E+01 -2.434E+00 ,
22731,-6.367E+00 -5.633E+01 -1.180E+01 -6.568E+00 1.752E+01 -3.297E+00 ,
22732,2.135E+00 9.804E-01 -1.337E+01 -9.328E-01 5.510E+00 2.574E+00 ,
22733,-5.417E+00 -5.291E+01 -3.375E+00 2.599E+00 1.560E+01 -9.315E-01 ,
22734,1.952E+00 2.342E+01 1.142E+00 -1.697E+00 7.726E+00 6.508E-01 ,
22735,-4.176E+00 -1.107E+01 -5.476E+00 1.761E-01 2.520E+01 7.630E-01 ,
22736,4.358E+00 4.010E+01 3.640E+00 4.743E+00 5.017E+00 3.887E-01 ,
22737,9.167E+00 1.186E+02 5.311E+00 -7.202E+00 6.563E+00 1.394E+00 ,
22738,-5.587E+00 -5.632E+01 -2.450E+00 -1.461E+00 1.868E+01 5.100E-01 ,
22739,-4.579E+00 -3.764E+01 -5.321E+00 -6.584E-01 2.710E+01 -3.688E+00 ,
22740,4.400E+00 8.896E-01 -2.940E-01 -6.179E-01 -4.200E-01 -2.703E-01 ,
22741,-1.994E+00 -3.872E+01 5.054E-02 2.695E+00 2.799E+01 -2.585E+00 ,
22742,-1.435E+00 -3.370E+01 9.209E-01 7.567E-01 3.165E+01 -1.380E+00 ,
22743,2.144E+00 -1.111E+01 -8.122E+00 4.598E-01 3.773E+01 -8.744E-01 ,
22744,-3.876E+00 -8.850E+00 -1.562E-01 2.738E-01 3.482E+01 -1.281E+00 ,
22745,9.909E-01 5.760E+01 2.028E+00 -3.179E+00 1.408E+01 3.592E+00 ,
22746,2.272E+00 -3.853E+00 -8.780E-01 -1.173E+00 6.820E+00 6.147E-02 ,
22747,5.046E+00 5.899E+01 6.751E+00 -2.371E+00 -2.161E-01 1.153E+00 ,
22748,-1.122E+02 -6.294E+01 -3.899E+02 3.148E-01 9.879E+01 1.117E+01 ,
22749,1.516E+00 -8.806E+00 -3.035E+01 -8.430E-01 3.483E+01 2.151E+00 ,
22750,-7.882E+00 -6.807E+01 2.026E-01 4.280E-01 1.674E+01 1.671E+00 ,
22751,-1.888E+01 -1.618E+01 -1.163E+02 1.355E+00 3.759E+01 2.741E+00 ,
22752,3.246E+00 5.988E+01 1.008E+01 -8.893E-02 1.853E+01 2.043E+00 ,
22753,-2.422E+01 -7.570E+01 -1.891E+01 7.613E-01 2.927E+01 4.240E-01 ,
22754,5.150E-01 -3.529E+01 -4.596E-02 2.313E+00 1.272E+01 3.704E-02 ,
22755,-4.841E+00 -5.487E+01 -2.808E+00 8.357E-01 2.878E+01 -4.782E-01 ,
22756,-3.914E+00 3.352E+01 6.240E-01 -1.001E+00 8.083E+00 1.453E+00 ,
22757,-3.021E+00 -7.421E+00 -7.377E+01 3.643E+00 4.119E+01 -3.508E+00 ,
22758,6.130E+00 3.716E+01 1.040E+01 1.666E+00 2.560E+01 -8.482E-01 ,
22759,1.029E+00 -5.723E+01 3.886E+00 -2.707E+00 7.310E+00 3.009E-01 ,
22760,-2.848E+00 5.108E+01 1.246E+00 -8.301E-01 1.695E+00 -1.755E+00 ,
22761,3.176E+00 3.814E+01 2.435E+00 1.051E-01 5.203E+00 -2.306E+00 ,
22762,-1.984E+01 -7.990E+01 -1.237E+01 -2.321E+00 2.497E+01 -2.165E+00 ,
22763,1.714E+00 7.498E+00 5.892E-01 2.830E+00 2.727E+01 1.400E+00 ,
22764,6.770E+00 9.301E+01 1.304E+00 4.471E+00 1.997E+00 -6.648E-01 ,
22765,-2.518E+00 -5.166E+00 -1.296E-01 -5.207E-01 2.815E+01 1.789E+00 ,
22766,1.868E+01 8.479E+01 1.070E+01 1.451E+00 2.169E+01 -1.224E+00 ,
22767,2.788E+01 1.165E+02 1.937E+01 -1.193E+01 2.226E+01 -1.342E+00 ,
22768,-3.476E+00 -2.545E+01 -5.950E+00 1.284E+00 3.012E+01 1.550E+00 ,
22769,-2.450E-01 -5.311E+01 -7.792E+00 -4.206E+00 2.160E+01 -2.935E-01 ,
22770,-2.414E+00 -3.597E+01 -4.348E+00 1.329E+00 2.123E+01 -1.304E+00 ,
22771,3.700E+00 7.080E+01 5.243E+00 8.111E-01 1.302E+01 -1.347E+00 ,
22772,7.530E-01 -2.858E+01 1.363E+00 1.439E+00 3.162E+01 -1.063E+00 ,
22773,-2.447E+01 -1.879E+01 -1.184E+02 2.725E+00 3.820E+01 2.185E+00 ,
22774,-3.592E+00 -2.387E+01 -6.999E+00 3.326E-01 3.270E+01 -2.881E+00 ,
22775,5.758E+00 1.012E+02 -2.651E+00 -7.680E+00 1.119E+01 1.364E-01 ,
22776,-1.611E+01 -7.801E+01 -1.657E+01 -7.199E+00 2.089E+01 -3.355E+00 ,
22777,-2.300E+00 -1.712E+01 2.628E+00 5.033E-01 3.104E+01 -2.851E+00 ,
22778,4.593E+00 -4.459E+00 -3.247E+00 1.491E-01 4.574E+00 -5.720E-01 ,
22779,7.857E+00 5.435E+01 7.794E+00 6.158E+00 1.994E+01 -2.255E+00 ,
22780,-3.683E+00 -1.035E+01 -4.158E+01 -1.226E+00 3.841E+01 -2.843E-02 ,
22781,-1.239E+00 -1.203E+01 -3.054E+01 2.128E-01 3.850E+01 -5.031E-01 ,
22782,1.048E+00 -4.547E+00 -3.608E+01 -1.445E+00 2.387E+01 -2.760E+00 ,
22783,-2.383E+00 -1.098E+01 -5.154E+00 -5.749E-02 3.628E+01 -2.492E-01 ,
22784,8.330E+00 8.325E+01 4.801E-01 8.250E-02 7.563E+00 2.776E-01 ,
22785,8.883E+00 2.483E+01 -6.245E+00 -6.041E+00 -5.847E+00 6.886E-01 ,
22786,1.167E+00 7.452E+01 4.022E+00 -4.693E-01 6.361E+00 -3.163E-01 ,
22787,-7.860E+00 -8.328E+01 -6.816E+00 -2.385E+00 1.961E+01 -6.513E-01 ,
22788,2.757E+01 1.098E+02 1.550E+01 4.841E+00 2.040E+01 1.656E+00 ,
22789,-2.346E+00 -3.876E+01 -1.601E+00 -9.041E-01 2.951E+01 -1.620E+00 ,
22790,-1.005E+00 -7.579E+00 -8.073E+00 1.935E+00 3.259E+01 1.573E+00 ,
22791,1.157E-01 -7.324E+00 1.293E+00 1.182E-01 3.470E+01 -1.509E+00 ,
22792,-7.472E+00 -2.348E+01 -6.610E+00 1.646E+00 2.624E+01 1.925E+00 ,
22793,3.923E+00 -9.359E+00 -1.846E+00 -4.637E-01 6.262E+00 -3.499E-01 ,
22794,1.028E+01 4.629E+01 1.238E+01 -5.738E+00 2.344E+01 5.314E-01 ,
22795,5.099E+00 -1.395E+00 -5.707E+00 -5.266E-01 5.715E+00 -3.863E-01 ,
22796,1.447E+01 5.393E+01 1.033E+01 1.031E+01 1.881E+01 7.647E-02 ,
22797,-2.735E+00 4.839E+01 1.308E+00 -6.331E-02 1.315E+01 2.698E-01 ,
22798,2.470E+00 -1.726E+01 -4.958E+00 1.714E+00 1.815E+01 -2.393E+00 ,
22799,-6.898E-02 -5.870E+00 -3.048E+01 2.321E-01 2.475E+01 -1.101E+00 ,
22800,5.066E+00 7.784E+01 2.047E+00 2.100E+00 5.143E+00 -2.361E-01 ,
22801,7.341E+00 6.407E+01 4.022E+00 -2.302E+00 2.014E+01 3.091E+00 ,
22802,-3.470E+00 -1.788E+01 -5.740E+00 2.756E+00 1.668E+01 1.239E+00 ,
22803,-1.227E+01 -6.079E+00 -9.839E+01 -1.848E+00 3.247E+01 -6.449E+00 ,
22804,2.012E+00 5.564E+01 2.174E+00 -3.929E-01 1.296E+01 -1.824E+00 ,
22805,-3.434E+00 -2.253E+00 -5.228E+01 -1.616E-01 1.987E+01 -1.625E-01 ,
22806,7.105E+00 4.226E+01 1.031E+01 1.169E+00 -7.150E-01 -1.006E+00 ,
22807,-6.164E-01 -2.468E+01 -4.457E+00 1.379E+00 1.942E+01 1.238E-01 ,
22808,-2.323E+00 -3.629E+00 -2.466E+01 8.447E-01 7.929E+00 1.889E+00 ,
22809,3.939E+00 1.392E+01 3.741E+00 -4.185E+00 1.384E+01 1.765E+00 ,
22810,4.537E+00 9.286E-01 -2.038E-01 -3.327E-01 -5.209E-01 -3.242E-01 ,
