 Element ID, Tensor(Element Stresses (2D & 3D)),
21522,-1.116E-01 -8.843E-02 -2.411E-01 -1.944E-03 -2.544E-03 1.366E-01 ,
21523,7.408E-02 6.557E-02 -1.597E-01 4.695E-02 -4.707E-03 2.693E-01 ,
21524,-4.597E-01 -4.274E-01 -5.746E-01 7.929E-02 -5.274E-03 4.627E-01 ,
21525,-1.049E-01 -3.522E-02 1.466E+00 -3.835E-03 1.250E-02 4.118E-02 ,
21526,-1.046E-01 -2.008E-01 -1.735E+00 -1.755E-02 2.992E-02 1.001E-01 ,
21527,-3.653E-01 -4.061E-01 9.210E-01 -4.903E-02 3.847E-02 7.733E-02 ,
21528,7.880E-03 1.400E-02 -8.865E-01 -1.323E-02 -1.785E-02 9.718E-02 ,
21529,-3.533E-02 -1.051E-01 -3.134E-01 -3.353E-02 2.416E-02 3.984E-01 ,
21530,7.924E-02 5.649E-02 5.035E-01 -1.832E-02 2.945E-02 2.149E-01 ,
21531,3.468E-02 5.074E-02 -7.794E-02 1.420E-04 2.854E-03 1.854E-01 ,
21532,-8.562E-03 -5.711E-02 -1.176E-01 -5.655E-02 -1.666E-02 4.042E-01 ,
21533,-6.093E-02 -4.568E-02 -1.984E-01 1.227E-03 8.359E-04 1.838E-01 ,
21534,-3.619E-02 -8.507E-02 -1.061E-01 1.034E-02 -4.403E-03 1.875E-01 ,
21535,1.534E-02 -2.256E-02 -6.868E-02 -1.928E-02 7.634E-03 2.431E-01 ,
21536,4.916E-02 1.532E-02 -7.079E-01 3.645E-02 -1.211E-02 1.199E-01 ,
21537,-4.333E-02 -8.635E-02 1.310E+00 -1.146E-02 4.034E-02 2.097E-01 ,
21538,-2.793E-01 -1.425E-01 -1.028E-01 -5.036E-03 -8.206E-03 4.449E-02 ,
21539,1.428E-01 1.236E-01 1.554E-02 1.895E-02 1.930E-02 2.440E-01 ,
21540,-2.932E-01 -1.647E-01 -1.555E-01 -2.020E-03 -4.254E-03 5.170E-02 ,
21541,-1.603E-01 -2.094E-01 1.002E+00 3.365E-02 9.785E-03 1.609E-01 ,
21542,-3.143E-01 -1.745E-01 -1.643E-01 -9.437E-03 1.281E-02 8.455E-02 ,
21543,9.379E-02 8.517E-02 -5.822E-01 -3.845E-02 -6.344E-02 2.893E-01 ,
21544,-7.516E-02 -7.509E-02 -8.879E-01 1.616E-02 -2.594E-03 9.678E-02 ,
21545,-8.513E-02 -1.117E-01 -1.051E-01 -2.503E-02 -1.494E-02 2.704E-01 ,
21546,4.718E-02 8.184E-03 -2.375E-01 2.996E-03 -2.645E-03 1.693E-01 ,
21547,4.163E-02 2.207E-02 -1.090E-01 6.384E-03 1.847E-03 2.085E-01 ,
21548,-9.952E-02 -1.690E-01 -1.135E+00 2.767E-02 -1.558E-02 1.055E-01 ,
21549,1.238E-01 9.321E-02 -9.031E-01 -8.053E-03 -1.073E-02 2.004E-02 ,
21550,2.433E-02 -1.111E-02 -3.761E-01 -6.825E-03 2.301E-03 1.331E-01 ,
21551,-1.930E-02 -1.136E-02 -1.594E+00 1.441E-02 -2.954E-02 1.708E-01 ,
21552,9.044E-02 1.357E-01 -2.065E-01 3.607E-03 1.676E-02 2.781E-01 ,
21553,-3.458E-01 -3.378E-01 -1.650E+00 -2.601E-02 -1.549E-02 2.598E-01 ,
21554,-3.537E-01 -2.612E-01 -2.076E+00 -5.120E-02 1.370E-02 6.379E-02 ,
21555,-4.153E-02 -3.243E-03 -8.234E-01 -3.508E-02 -1.091E-02 3.051E-01 ,
21556,-4.955E-02 -1.688E-02 -1.163E-01 -3.049E-03 -2.469E-03 2.115E-01 ,
21557,-9.144E-02 -8.419E-02 5.237E-04 -1.981E-02 3.714E-03 2.144E-01 ,
21558,4.473E-01 4.112E-01 -1.881E+00 -1.211E-02 3.839E-02 -2.981E-03 ,
21559,2.066E-01 1.238E-01 -2.034E+00 8.449E-03 -3.642E-02 -1.569E-02 ,
21560,1.358E-01 1.713E-01 7.839E-01 -1.281E-02 -2.616E-04 5.119E-02 ,
21561,-1.914E-01 -2.238E-01 3.433E-02 -6.902E-03 -1.095E-02 1.988E-01 ,
21562,-3.242E-02 -3.538E-02 1.125E-01 2.941E-02 3.985E-03 2.405E-01 ,
21563,-2.012E-02 5.767E-02 7.953E-02 -1.422E-02 -8.631E-03 2.793E-02 ,
21564,2.292E-01 1.392E-01 -1.713E+00 -2.585E-02 4.004E-02 8.837E-02 ,
21565,-7.432E-01 -7.007E-01 -1.935E+00 -3.854E-02 -4.532E-03 1.448E-01 ,
21566,3.361E-01 2.756E-01 -6.106E-02 5.901E-02 1.241E-02 3.648E-01 ,
21567,2.194E-01 1.451E-01 -1.116E+00 -1.048E-02 -6.525E-04 9.589E-02 ,
21568,4.626E-01 4.573E-01 -3.843E-01 -2.004E-02 -1.132E-02 3.038E-01 ,
21569,-8.498E-02 -9.949E-02 -4.639E-02 -9.806E-03 -4.630E-03 1.697E-01 ,
21570,4.859E-01 4.229E-01 -3.288E-01 -8.096E-02 -4.812E-02 3.978E-01 ,
21571,3.113E-02 7.385E-03 3.140E-01 7.537E-04 5.648E-04 8.756E-02 ,
21572,-1.159E-03 -1.629E-02 4.822E-01 1.682E-02 1.125E-02 1.399E-01 ,
21573,1.003E-01 2.878E-01 -3.530E-01 6.726E-02 4.289E-02 3.381E-01 ,
21574,1.414E-02 -5.886E-03 -2.163E-01 -5.603E-03 5.932E-03 1.663E-01 ,
21575,-2.384E-01 -4.671E-01 -1.464E+00 1.184E-02 -5.171E-02 3.386E-01 ,
21576,5.484E-03 6.381E-02 5.560E-01 -2.456E-03 1.337E-03 2.582E-01 ,
21577,-2.841E-01 -3.316E-01 -1.296E+00 -1.426E-02 -2.126E-02 -1.599E-02 ,
21578,-5.231E-02 -8.658E-02 8.953E-02 1.415E-02 6.847E-05 6.695E-02 ,
21579,1.520E-02 -2.437E-03 -1.377E-01 -1.398E-03 -1.567E-03 2.075E-01 ,
21580,1.423E-02 -8.927E-03 -1.367E-01 -3.322E-03 6.023E-03 2.012E-01 ,
21581,3.617E-02 1.226E-03 -1.497E-01 -5.941E-03 -7.019E-04 1.929E-01 ,
21582,-1.625E-02 2.693E-02 6.010E-01 2.223E-02 1.417E-02 1.636E-01 ,
21583,-3.940E-02 -9.404E-02 6.915E-02 -1.404E-03 1.466E-03 7.654E-02 ,
21584,-8.400E-02 -1.122E-01 -8.810E-02 -9.811E-03 6.062E-03 1.782E-01 ,
21585,-4.568E-02 -3.559E-02 -1.518E-01 4.758E-04 -6.097E-03 8.470E-02 ,
21586,-3.201E-01 -5.146E-01 -8.480E-01 -6.358E-02 6.046E-02 3.899E-01 ,
21587,8.153E-02 8.387E-02 -7.185E-01 3.003E-02 -1.466E-02 9.596E-02 ,
21588,8.272E-02 3.873E-02 6.900E-02 1.434E-02 2.775E-02 2.430E-01 ,
21589,-3.236E-02 -6.685E-02 1.909E-01 1.408E-02 -9.352E-03 9.045E-02 ,
21590,3.935E-01 3.169E-01 5.658E-01 -3.078E-02 1.543E-02 3.719E-01 ,
21591,3.496E-03 3.160E-02 4.646E-01 4.578E-03 8.928E-03 1.589E-01 ,
21592,-2.668E-02 -5.512E-02 -2.498E-02 -5.302E-04 -2.953E-03 1.526E-01 ,
21593,1.011E-01 5.314E-02 1.036E-01 -4.039E-05 -2.358E-03 1.714E-01 ,
21594,1.757E-01 1.388E-01 4.463E-01 -5.015E-03 -8.135E-03 4.459E-02 ,
21595,5.294E-02 1.337E-02 -1.268E-01 6.793E-04 9.141E-04 2.021E-01 ,
21596,1.688E-01 1.354E-01 4.168E-01 -4.063E-03 -3.602E-03 2.423E-01 ,
21597,1.014E-01 8.260E-02 3.205E-02 3.614E-03 8.924E-03 1.954E-01 ,
21598,1.549E-02 -8.743E-03 -7.227E-02 -2.378E-03 2.172E-03 1.885E-01 ,
21599,2.103E-01 3.318E-01 1.300E+00 5.423E-03 1.815E-02 2.196E-01 ,
21600,2.298E-02 -1.149E-02 -2.274E-01 8.628E-03 -1.840E-03 1.933E-01 ,
21601,-5.572E-01 -6.391E-01 -9.305E-02 -1.161E-03 2.535E-02 3.591E-01 ,
21602,4.161E-02 1.014E-01 6.936E-02 -6.831E-03 3.871E-03 1.589E-01 ,
21603,1.102E-01 9.005E-02 3.964E-01 1.211E-02 -6.528E-03 5.223E-02 ,
21604,-2.672E-02 2.156E-02 -7.949E-02 4.066E-03 -4.221E-03 2.028E-01 ,
21605,-5.012E-02 -1.602E-02 -1.282E-01 5.205E-03 2.910E-03 2.032E-01 ,
21606,2.142E-01 2.353E-01 -5.963E-01 -2.238E-02 2.214E-02 1.298E-01 ,
21607,1.779E-01 2.183E-01 2.635E-02 3.429E-03 -3.300E-03 2.762E-01 ,
21608,2.199E-02 -1.917E-02 -1.499E-01 7.432E-02 6.894E-03 1.527E-01 ,
21609,-4.414E-02 -3.048E-02 5.337E-01 1.256E-02 2.058E-03 6.413E-02 ,
21610,4.764E-02 3.121E-02 5.665E-01 2.888E-03 -6.930E-03 1.105E-01 ,
21611,1.047E-01 8.787E-02 3.435E-01 4.660E-04 1.024E-02 7.597E-02 ,
21612,-4.229E-02 -5.359E-02 1.676E-01 -9.120E-03 -1.248E-03 3.777E-02 ,
21613,-4.081E-02 -4.890E-02 -9.152E-02 -4.309E-03 -9.248E-03 1.426E-01 ,
21614,-1.261E-01 -9.655E-02 7.102E-01 1.490E-02 1.958E-02 1.258E-01 ,
21615,-2.041E-02 -2.713E-02 -1.275E-01 -2.006E-03 -2.977E-03 2.014E-01 ,
21616,1.362E-01 1.290E-01 3.324E-01 5.394E-03 9.054E-03 7.039E-02 ,
21617,6.114E-02 5.657E-02 4.055E-01 -4.525E-03 -8.534E-03 1.602E-01 ,
21618,-2.347E-03 4.032E-02 1.437E-01 -1.037E-03 -6.225E-03 1.384E-02 ,
21619,-2.382E-01 -2.482E-01 -2.058E-01 1.960E-02 4.677E-03 4.717E-01 ,
21620,-9.722E-02 -9.376E-02 3.304E-01 -1.425E-02 -1.284E-02 1.535E-01 ,
21621,6.165E-03 -2.844E-02 -1.338E-01 -2.570E-03 4.648E-04 2.071E-01 ,
21622,-3.036E-02 -1.503E-02 -7.059E-01 1.219E-02 8.483E-03 1.647E-01 ,
21623,2.181E-01 3.437E-01 2.070E+00 2.190E-02 -7.105E-02 -3.183E-02 ,
21624,4.351E-02 8.589E-02 8.974E-01 -2.226E-02 -5.335E-03 9.917E-03 ,
21625,-5.577E-02 -9.951E-03 2.528E-01 2.082E-02 2.187E-02 -6.612E-04 ,
21626,1.138E-01 7.672E-02 8.896E-02 1.931E-03 1.918E-03 2.343E-01 ,
21627,-1.076E-01 -1.275E-01 -6.413E-02 -9.627E-02 3.286E-02 3.247E-01 ,
21628,-4.276E-01 -4.233E-01 -1.256E+00 -3.928E-02 -7.166E-03 1.354E-01 ,
21629,7.375E-03 -4.275E-02 -1.299E-01 7.276E-03 -7.477E-04 2.077E-01 ,
21630,-1.134E-01 -1.782E-02 -1.241E-01 -4.935E-03 1.468E-02 7.972E-02 ,
21631,-7.358E-02 -4.356E-02 1.886E-02 9.860E-03 -7.881E-03 6.244E-02 ,
21632,-7.828E-02 -2.371E-03 -4.209E-02 -4.696E-04 3.175E-03 1.242E-01 ,
21633,1.652E-01 1.335E-01 2.188E-01 1.303E-02 9.648E-03 2.672E-01 ,
21634,2.980E-02 -1.278E-02 -7.031E-02 -5.029E-03 -2.950E-03 1.830E-01 ,
21635,1.110E-01 9.288E-02 -1.619E-01 8.291E-03 -9.932E-04 1.981E-01 ,
21636,5.832E-02 3.086E-02 -3.427E-01 -9.265E-04 4.852E-03 1.374E-01 ,
21637,-1.152E-02 -5.050E-02 -2.250E+00 4.824E-02 -1.977E-02 6.146E-02 ,
21638,-3.372E-02 -3.316E-02 -2.220E-01 -9.895E-03 -4.322E-03 2.270E-01 ,
21639,1.163E-02 -1.909E-02 -2.718E-01 -2.416E-03 -1.709E-03 1.933E-01 ,
21640,-7.004E-02 -4.538E-02 -1.415E-01 -1.799E-03 -3.987E-03 1.133E-01 ,
21641,7.025E-03 6.621E-02 1.391E-02 -9.598E-04 -8.252E-04 1.274E-01 ,
21642,3.131E-01 5.666E-01 1.767E+00 8.287E-02 -7.841E-02 2.102E-01 ,
21643,-4.814E-01 -4.450E-01 -1.991E-01 -3.561E-02 5.193E-02 4.292E-01 ,
21644,-8.505E-02 -1.236E-01 -1.238E+00 -2.480E-02 1.606E-03 1.943E-01 ,
21645,3.323E-01 3.970E-01 6.927E-01 5.235E-02 3.053E-02 3.323E-01 ,
21646,-3.475E-01 -5.484E-01 -8.132E-01 2.516E-02 -6.281E-03 3.187E-01 ,
21647,2.270E-02 1.009E-02 -2.214E-01 -3.158E-03 1.864E-03 1.629E-01 ,
21648,-1.524E-01 -1.474E-01 1.702E-01 -1.112E-02 7.491E-03 8.547E-02 ,
21649,8.043E-03 -1.706E-02 -1.973E-01 2.992E-03 -4.128E-03 1.863E-01 ,
21650,-2.203E-03 2.395E-02 5.214E-01 1.383E-02 7.908E-03 2.615E-02 ,
21651,2.224E-02 2.158E-02 -1.219E-01 5.963E-03 -1.948E-03 1.531E-01 ,
21652,1.101E-02 1.528E-02 5.168E-01 -1.394E-02 2.486E-02 8.580E-02 ,
21653,8.374E-03 2.143E-02 3.310E-01 -1.776E-02 -7.435E-03 1.517E-01 ,
21654,-6.141E-02 -8.033E-02 1.587E-01 -4.936E-03 -1.008E-02 1.563E-01 ,
21655,9.600E-02 6.822E-02 -2.726E-01 -1.252E-03 3.761E-03 1.358E-01 ,
21656,-3.781E-02 -5.679E-02 1.679E-01 -3.054E-03 8.026E-04 1.469E-01 ,
21657,-2.261E-01 -1.572E-01 -2.331E+00 1.953E-02 -1.951E-03 8.084E-02 ,
21658,1.407E-01 1.418E-01 3.470E-01 9.647E-03 1.128E-02 2.006E-01 ,
21659,-5.472E-03 -4.679E-02 -7.936E-01 -1.059E-02 -6.315E-03 1.149E-01 ,
21660,-4.257E-02 -1.832E-02 2.850E-01 6.956E-03 2.127E-03 1.420E-01 ,
21661,1.481E-01 1.870E-01 7.105E-02 -2.959E-02 1.055E-02 2.284E-01 ,
21662,2.731E-01 1.119E-01 -1.723E+00 5.605E-02 8.333E-03 1.641E-01 ,
21663,-2.607E-01 -3.144E-01 -3.362E-01 -1.527E-02 3.671E-02 2.600E-01 ,
21664,-3.731E-02 -3.975E-02 9.354E-02 1.314E-02 -1.302E-04 3.401E-03 ,
21665,-1.527E-01 -6.380E-02 -9.599E-03 2.082E-02 1.785E-02 9.081E-02 ,
21666,-9.797E-03 -1.423E-02 2.932E-01 2.698E-02 1.438E-02 2.257E-01 ,
21667,2.380E-01 1.834E-01 -9.212E-03 1.538E-02 -1.577E-02 1.672E-01 ,
21668,5.823E-02 4.582E-02 -3.303E-01 9.330E-03 7.589E-03 2.015E-01 ,
21669,1.128E-02 4.716E-02 7.417E-01 1.750E-02 9.142E-03 5.320E-02 ,
21670,7.725E-02 4.084E-02 2.724E-01 -2.982E-03 -3.598E-03 1.762E-01 ,
21671,-4.124E-01 -3.601E-01 -2.147E+00 -9.344E-02 4.950E-02 6.006E-02 ,
21672,8.077E-02 5.330E-02 2.968E-01 1.031E-02 4.310E-03 1.352E-01 ,
21673,3.466E-01 3.216E-01 -7.519E-01 4.548E-03 -1.412E-02 1.541E-01 ,
21674,2.512E-02 1.820E-02 5.270E-01 2.710E-03 1.478E-02 2.772E-02 ,
21675,-1.919E-02 -1.384E-02 1.187E-01 2.245E-02 3.794E-03 1.974E-01 ,
21676,2.120E-01 2.737E-01 -9.809E-01 -1.695E-02 1.001E-02 1.278E-01 ,
21677,-1.375E-01 -9.966E-02 5.185E-01 2.234E-02 1.788E-02 2.122E-01 ,
21678,-1.275E-01 -1.206E-01 -2.791E-01 1.084E-02 -2.345E-03 2.688E-01 ,
21679,2.016E-01 2.027E-01 7.190E-01 -1.583E-03 -2.166E-02 1.670E-01 ,
21680,2.629E-05 1.786E-04 1.608E-04 -7.963E-05 6.337E-05 -9.988E-05 ,
21681,2.749E-02 2.853E-02 -1.065E-01 3.910E-03 7.272E-03 1.265E-01 ,
21682,4.848E-01 5.420E-01 1.632E+00 -6.478E-02 -2.611E-02 2.653E-01 ,
21683,6.368E-01 4.893E-01 2.743E-01 5.275E-02 1.085E-02 -2.046E-01 ,
21684,7.301E-02 1.320E-01 1.020E+00 -3.057E-02 -1.502E-02 2.352E-01 ,
21685,-1.291E-01 -1.226E-01 -9.196E-02 9.796E-03 3.644E-02 4.341E-01 ,
21686,-1.330E-01 -1.185E-01 -1.655E+00 -3.149E-02 2.724E-03 8.897E-03 ,
21687,2.497E-02 3.355E-02 1.666E-01 5.811E-02 -1.418E-02 3.339E-01 ,
21688,8.190E-02 7.777E-02 9.702E-03 -6.791E-03 1.923E-02 3.338E-01 ,
21689,-3.559E-02 -9.088E-03 -5.357E-03 -3.024E-03 -3.426E-05 2.436E-02 ,
21690,7.181E-02 4.499E-02 -2.244E-01 -9.250E-03 1.122E-02 1.531E-01 ,
21691,-1.644E-01 -1.036E-01 -4.305E-01 -1.659E-02 -5.189E-02 4.439E-01 ,
21692,-3.571E-02 -6.233E-02 -1.061E-01 9.081E-03 1.100E-03 1.919E-01 ,
21693,1.075E-01 6.638E-02 2.768E-02 -4.543E-03 4.302E-03 1.778E-01 ,
21694,-1.002E-01 -8.750E-02 4.772E-01 1.525E-02 9.742E-03 1.050E-01 ,
21695,1.180E-01 1.009E-01 4.030E-01 -1.735E-02 -2.851E-03 2.843E-01 ,
21696,1.018E-01 1.475E-01 -2.241E-01 -4.171E-02 9.687E-03 3.644E-01 ,
21697,-1.947E-02 -8.203E-03 -7.964E-02 -8.582E-04 -2.916E-03 7.545E-02 ,
21698,2.230E-02 2.538E-02 2.281E-01 -1.418E-02 -3.252E-03 1.539E-01 ,
21699,1.203E-01 1.211E-01 -1.396E+00 -6.194E-02 -1.745E-01 1.733E-01 ,
21700,3.973E-02 4.774E-02 -4.685E-02 2.814E-04 2.643E-04 8.076E-02 ,
21701,5.226E-02 1.685E-02 1.280E-01 3.537E-03 4.894E-04 1.798E-01 ,
21702,2.400E-02 -5.256E-03 3.418E-03 -1.486E-03 -9.684E-03 1.372E-01 ,
21703,2.844E-02 -3.430E-02 -1.809E+00 -5.109E-02 1.889E-02 3.099E-02 ,
21704,-2.400E-01 -2.066E-01 3.777E-02 1.143E-02 -9.189E-03 2.400E-01 ,
21705,3.305E-02 -6.208E-03 -3.769E-02 3.088E-03 8.977E-04 1.823E-01 ,
21706,-6.531E-01 -5.590E-01 -1.565E-01 -1.523E-02 2.324E-02 4.127E-01 ,
21707,4.240E-01 3.460E-01 1.595E+00 1.554E-02 2.475E-03 3.693E-02 ,
21708,-4.816E-02 1.833E-02 1.250E+00 -1.796E-02 -3.733E-03 7.653E-02 ,
21709,-8.397E-02 -1.504E-01 3.318E-01 -4.057E-02 3.464E-02 2.768E-01 ,
21710,2.565E-01 1.042E-01 2.763E-01 -4.402E-02 -3.204E-03 3.444E-01 ,
21711,-3.345E-02 -1.069E-01 1.056E+00 1.048E-02 2.663E-02 8.468E-02 ,
21712,3.010E-01 2.643E-01 4.802E-01 2.112E-03 -3.087E-03 2.556E-01 ,
21713,-5.233E-01 -1.747E-01 -6.934E-02 9.554E-03 1.266E-02 1.458E-01 ,
21714,-2.277E-01 8.871E-02 2.282E-01 9.975E-03 3.219E-02 6.746E-02 ,
21715,-3.707E-02 -2.912E-02 -1.610E+00 -6.099E-02 7.919E-03 1.469E-01 ,
21716,-7.100E-02 -9.729E-02 4.004E-02 -6.881E-03 -1.242E-03 1.639E-01 ,
21717,-4.663E-01 -3.005E-01 -1.763E+00 -6.272E-02 2.049E-03 1.217E-01 ,
21718,2.734E-02 7.798E-02 4.611E-01 1.986E-02 -6.416E-04 3.127E-01 ,
21719,-1.105E-01 -1.194E-01 -6.559E-01 6.477E-03 3.904E-04 8.431E-02 ,
21720,1.581E-01 1.888E-01 1.412E-01 1.848E-02 -4.190E-03 2.579E-01 ,
21721,-4.342E-01 -4.640E-01 -2.634E-01 2.770E-02 1.683E-02 3.425E-01 ,
21722,-8.170E-03 4.922E-02 1.970E-01 -1.520E-02 1.070E-02 4.447E-01 ,
21723,1.355E-01 7.654E-02 7.719E-01 -3.334E-03 -2.477E-02 3.355E-01 ,
21724,-2.527E-01 -1.256E-01 -1.430E-01 3.820E-03 1.380E-02 6.895E-02 ,
21725,3.025E-01 2.634E-01 -1.133E+00 -5.009E-02 -1.647E-03 2.371E-01 ,
21726,-9.001E-02 -8.122E-02 4.181E-01 1.681E-03 3.234E-04 1.301E-01 ,
21727,9.019E-02 6.003E-02 3.544E-01 -4.904E-04 -8.577E-03 2.177E-01 ,
21728,2.331E-02 3.215E-02 -7.805E-02 -2.133E-03 4.356E-03 1.543E-01 ,
21729,-8.674E-02 -4.484E-02 -1.350E-01 2.737E-04 2.093E-03 1.522E-01 ,
21730,8.398E-02 8.303E-02 2.717E-01 8.852E-03 1.316E-02 5.518E-02 ,
21731,-3.895E-02 -5.394E-02 2.240E-02 -7.753E-03 1.834E-02 2.279E-01 ,
21732,1.742E-03 1.619E-02 4.260E-01 4.805E-03 1.049E-02 -5.735E-02 ,
21733,7.735E-02 9.636E-02 6.365E-01 -1.936E-02 -4.084E-03 8.845E-02 ,
21734,8.039E-02 5.563E-02 -1.404E-01 1.232E-03 -1.858E-03 1.676E-01 ,
21735,5.439E-04 1.140E-03 -5.538E-01 1.783E-03 1.164E-02 1.346E-01 ,
21736,-1.639E-01 -2.826E-01 -1.154E+00 -8.283E-02 -3.410E-02 2.483E-01 ,
21737,9.108E-02 8.576E-02 1.415E-01 8.341E-03 -7.622E-03 6.826E-02 ,
21738,-3.210E-02 -3.071E-02 -1.234E-01 -4.194E-03 -3.495E-03 2.097E-01 ,
21739,8.060E-02 7.173E-02 3.222E-01 9.542E-04 1.506E-02 2.394E-02 ,
21740,5.902E-02 3.189E-02 -2.233E-01 -7.440E-03 6.234E-03 1.356E-01 ,
21741,-9.848E-02 -1.437E-01 -6.883E-03 1.790E-02 -2.228E-03 2.138E-01 ,
21742,-1.002E-01 -8.744E-02 -5.349E-01 -1.070E-02 1.343E-02 2.853E-01 ,
21743,-1.606E-01 -1.988E-01 1.783E-02 6.746E-04 1.771E-02 2.249E-01 ,
21744,-1.441E-01 -1.464E-01 3.540E-02 1.963E-02 -1.274E-03 2.165E-01 ,
21745,1.842E-01 2.121E-01 5.263E-01 -9.152E-03 -4.781E-03 1.573E-01 ,
21746,1.671E-01 1.991E-01 -9.057E-01 -2.313E-03 4.018E-03 3.092E-01 ,
21747,5.348E-02 5.820E-03 2.608E-02 -5.949E-04 8.910E-03 1.834E-01 ,
21748,-1.457E-02 -9.060E-03 -1.799E-01 -5.810E-03 -1.480E-04 1.258E-01 ,
21749,-1.375E-01 -7.196E-02 -3.826E-02 -1.247E-02 2.026E-03 6.524E-02 ,
21750,3.992E-03 -2.785E-02 -2.259E-01 -5.832E-03 -2.628E-03 1.851E-01 ,
21751,-1.935E-03 -3.014E-02 -2.053E-01 -5.991E-03 -4.166E-03 1.886E-01 ,
21752,1.446E-01 1.059E-02 1.754E-03 7.895E-02 -3.120E-02 4.509E-01 ,
21753,-1.316E-01 -3.866E-02 -3.114E-01 2.959E-02 4.922E-02 4.108E-01 ,
21754,2.567E-01 2.868E-01 3.261E-01 -7.736E-02 7.397E-03 3.147E-01 ,
21755,9.257E-02 5.559E-02 -7.538E-02 -5.821E-03 7.568E-03 1.929E-01 ,
21756,5.425E-02 2.354E-02 -1.880E-02 7.230E-03 1.784E-04 1.825E-01 ,
21757,2.544E-02 -6.317E-02 -4.264E-01 -1.462E-02 -1.259E-03 2.337E-01 ,
21758,1.470E-03 8.782E-03 -1.286E-01 2.305E-04 3.563E-03 1.543E-01 ,
21759,-6.260E-01 -6.742E-01 -2.749E-01 6.918E-02 -1.224E-02 4.513E-01 ,
21760,-2.093E-01 -2.858E-02 2.030E-01 3.781E-03 -1.856E-02 4.590E-01 ,
21761,-1.107E-01 -7.848E-02 6.575E-01 3.132E-02 2.265E-02 2.516E-01 ,
21762,-1.580E-01 -2.146E-01 -5.703E-01 1.454E-02 4.373E-03 1.807E-01 ,
21763,1.699E-01 2.158E-01 1.106E+00 7.235E-03 1.780E-02 1.985E-01 ,
21764,-1.052E-02 9.047E-03 -4.317E-01 -2.095E-02 -6.110E-03 1.797E-01 ,
21765,1.077E-01 1.327E-01 4.604E-01 -5.457E-02 6.179E-03 2.724E-01 ,
21766,-3.930E-01 -2.831E-01 4.212E-01 1.470E-02 2.684E-03 2.247E-01 ,
21767,2.479E-01 2.696E-01 1.401E+00 -1.594E-02 3.412E-02 1.926E-01 ,
21768,-2.251E-01 -1.725E-01 8.461E-02 -6.126E-02 2.700E-02 3.699E-01 ,
21769,2.831E-01 3.591E-01 1.164E+00 7.679E-02 -2.067E-02 3.016E-01 ,
21770,7.195E-02 8.797E-02 -4.942E-01 4.911E-02 -1.739E-02 2.186E-01 ,
21771,8.126E-02 4.134E-02 -2.948E-01 -6.704E-03 -2.249E-03 2.626E-01 ,
21772,3.715E-01 4.412E-01 7.811E-01 -4.549E-02 1.477E-02 3.816E-01 ,
21773,1.708E-02 7.364E-03 -6.189E-01 -1.792E-03 3.472E-02 2.586E-01 ,
21774,-9.457E-02 -3.373E-02 -9.416E-02 2.164E-03 7.120E-03 7.637E-02 ,
21775,3.819E-02 3.542E-02 -1.128E-01 2.727E-03 -2.105E-03 1.322E-01 ,
21776,9.710E-03 -1.334E-02 -2.624E-01 1.001E-02 -1.661E-03 1.639E-01 ,
21777,-2.079E-03 6.755E-03 -3.408E-01 -2.833E-03 1.340E-02 8.833E-02 ,
21778,-1.803E-01 -8.366E-02 3.932E-03 3.134E-03 6.713E-03 4.689E-02 ,
21779,-8.028E-02 2.120E-01 2.266E-01 3.235E-03 -6.597E-03 7.078E-02 ,
21780,1.085E-01 9.513E-02 1.696E-01 1.124E-02 -7.714E-04 1.979E-01 ,
21781,1.334E+00 8.501E-01 -8.083E-01 4.674E-02 -3.839E-01 -2.493E-01 ,
21782,-6.099E-02 -1.140E-02 3.089E-02 -8.512E-03 -1.111E-02 7.988E-02 ,
21783,-6.159E-02 -3.608E-02 5.254E-01 3.368E-02 1.559E-04 2.186E-01 ,
21784,5.549E-02 2.036E-02 -3.249E-02 -2.095E-03 6.727E-06 2.064E-01 ,
21785,4.360E-02 2.955E-02 4.069E-02 -5.689E-03 -4.408E-03 1.937E-01 ,
21786,2.918E-01 2.735E-01 1.615E-01 -1.207E-02 -1.379E-02 3.568E-01 ,
21787,8.311E-02 8.920E-02 -4.133E-01 2.187E-02 -1.233E-02 1.429E-01 ,
21788,-7.162E-02 -7.080E-02 4.326E-01 6.764E-03 2.177E-04 8.272E-02 ,
21789,3.101E-01 3.253E-01 1.981E-01 -4.123E-02 -2.521E-03 3.124E-01 ,
21790,1.006E-01 9.815E-02 4.804E-01 -9.963E-03 6.232E-03 7.416E-02 ,
21791,-1.539E-01 -1.701E-01 -1.296E+00 1.711E-02 2.871E-02 1.421E-02 ,
21792,-2.285E-01 -2.104E-01 -8.328E-01 -9.742E-02 1.938E-02 3.267E-01 ,
21793,-1.413E-01 -2.366E-02 -9.689E-02 5.294E-03 6.324E-03 1.847E-01 ,
21794,-3.858E-01 -3.590E-01 3.874E-02 -4.247E-02 4.470E-02 4.842E-01 ,
21795,-1.223E-01 -1.621E-01 1.454E+00 -2.577E-02 5.380E-02 9.125E-02 ,
21796,-1.166E-02 -1.754E-02 -4.172E-01 -2.085E-02 5.814E-03 1.857E-01 ,
21797,-2.648E-02 -6.740E-02 -5.309E-01 -4.322E-03 1.556E-02 1.687E-01 ,
